 | 0.533948 | 0.534577 | 0.536035 | 0.538056 | 0.540274 | 0.542289 | 0.543738 | 0.544363
 | 0.533783 | 0.534403 | 0.535841 | 0.537834 | 0.540021 | 0.542008 | 0.543438 | 0.544053
 | 0.533400 | 0.534001 | 0.535391 | 0.537319 | 0.539436 | 0.541357 | 0.542740 | 0.543335
 | 0.532870 | 0.533442 | 0.534767 | 0.536606 | 0.538622 | 0.540454 | 0.541771 | 0.542339
 | 0.532287 | 0.532828 | 0.534082 | 0.535821 | 0.537729 | 0.539461 | 0.540707 | 0.541243
 | 0.531757 | 0.532270 | 0.533459 | 0.535108 | 0.536916 | 0.538558 | 0.539738 | 0.540247
 | 0.531375 | 0.531868 | 0.533011 | 0.534594 | 0.536331 | 0.537907 | 0.539041 | 0.539529
 | 0.531211 | 0.531695 | 0.532817 | 0.534373 | 0.536078 | 0.537627 | 0.538740 | 0.539220
